Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
-0.029019,0.89003,-0.098491,0.87961,-80.994,0,-0.000079,0.12356,2.029,0.10997,0.073751,-0.000096,0.043107,-0.000079,3714.2,0.098273,1.1236,-0.000079,-0.000039,66.716,1.2464,0.073546,-0.014302,,0.068495,0.065757,0.99616,-0.35122,4.7112,0.41188,0.01299,137.06,2.6631,2.4478,-0.14959,2.029,5.8242,0.16984,-0.073726,0.067732,0.18417,0.036247,119.48,52.761,-0.078245,0.42625,62.135,-0.013998,-0.006899,0.80848,0.81807,0.3755,0.39215,0.60566,-5064.6,-0.073726,-0.26388,1,0.54443,5.4709,6.9181,147.16,2.4803,7.2355,0
0.096033,0.23955,0.72863,4.0417,106.82,0.3993,0.1196,3.1649,1.0727,0.75814,0.1196,0.49929,0.083296,0.1196,672.35,0.54287,4.1745,0.1196,0.076609,69.007,0.82078,0.12282,0.061511,0.49551,0.75814,0.44447,0.84385,22.899,4.1277,-0.012927,0.076609,60.074,6.0759,0.51271,0.12282,1.5949,,0.75814,0.078669,1.1038,0.059099,0.078669,164.53,95.525,0.32535,2.8095,74.021,0.11238,0.071982,4.0417,0.23955,0.16458,23.826,23.826,9777.9,0.067738,0.12667,0.93226,0,5.2893,3.821,56.004,6.5174,49.065,0
-0.03551,0.9726,-0.31271,0.67585,-105.37,-0.84072,-0.03551,0.028174,1.4592,0.027402,0.015753,-0.036808,-0.003057,-0.03551,-79587,-0.004586,1.0282,-0.03551,-0.024334,25.69,1.4834,0.015256,-0.024334,,-0.011189,-0.004586,0.2976,-0.89865,4.1917,0.63517,-0.024273,242.65,1.5042,1.492,0.008103,1.4592,,0.027402,0.005553,0.047633,0.70013,0.010455,151.59,125.9,-0.34574,0.56939,25.833,-0.015794,-0.010823,0.67039,0.96473,0.66481,0.078746,0.078746,-4862,0.005553,-1.2959,1.0242,0,14.208,2.899,241.31,1.5126,4.1935,0
0.023623,0.56683,0.29803,1.5258,14.673,0.051204,0.018623,0.32442,1.0047,0.18389,0.018623,0.032854,0.014431,0.018623,4548,0.080254,1.7642,0.018623,0.005908,18.41,1.1906,0.016179,0.007494,0.049709,0.18389,0.089076,0.051565,2.2054,4.0439,0.16387,0.005908,65.94,5.5353,0.028543,0.016179,3.1788,,0.18389,0.005132,0.11025,0.43291,0.005132,92.903,74.493,0.14858,1.2453,18.496,-0.010689,-0.003391,1.5258,0.56683,0.18066,1.3607,1.3607,3297.4,0.004691,0.12846,0.99531,0,19.827,4.8998,65.631,5.5614,23.327,0
0.18042,0.50507,0.24365,1.5955,8.1954,0.43236,0.22445,0.95656,1.176,0.48313,0.22445,0.54859,0.14793,0.22445,737.38,0.495,1.9799,0.22445,0.1328,44.94,1.3908,0.25779,0.10675,0.53629,0.48313,0.40783,1.7939,0.70172,4.7782,0.29788,0.1328,103.92,3.5124,0.51041,0.25779,1.7031,4.636,0.57905,0.15253,0.012334,0.058602,0.15253,139.89,94.95,0.86704,1.0869,52.852,0.23224,0.13741,1.2925,0.40914,0.2847,1.3914,1.6677,14619,0.14969,0.37345,0.85031,0.19855,8.1219,3.8441,88.361,4.1308,4.8676,0
0.11489,0.10127,0.50519,5.9887,158.92,0,0.14214,8.8748,1.266,0.89873,0.14214,1.4036,0.12529,0.14214,233.03,1.5663,9.8748,0.14214,0.11228,2.255,1.2898,0.13032,0.090753,,0.87667,1.2973,,1.2837,3.3552,-0.23096,0.11228,32.548,11.214,11.214,0.13032,1.266,,0.89873,0.10294,3.9199,0.022995,0.10294,60.401,58.146,14.69,5.9114,2.5138,0.11384,0.08992,5.9887,0.10127,0.089172,2.2837,2.2837,1144.7,0.10294,0.12784,0.88892,0,161.86,6.2773,29.197,12.501,3.2169,0
0.016109,0.17132,0.53008,4.1076,229.85,0.037929,0.020302,4.7724,1.0466,0.81762,0.020302,0.11902,0.091245,0.020302,951.7,0.38352,5.837,0.020302,0.028193,60.361,1.2387,0.007477,0.022371,0.048754,0.81762,0.35905,0.10867,1.7708,5.0936,-0.31618,0.028193,90.492,4.0335,0.043643,0.007477,0.74586,778.71,0.81837,0.010383,2.3433,0.10651,0.010383,152.54,92.176,0.13528,3.4094,63.177,-0.037927,-0.052668,4.0897,0.17058,0.24792,2.7313,2.7338,65760,0.04457,0.019703,0.95543,0.000913,6.047,3.9598,86.459,4.2216,2.4056,0
0.043205,0.71638,-0.13355,0.81119,-67.366,0,0.042934,0.39591,1.5769,0.28362,0.067638,0.060699,0.063546,0.042934,2609.5,0.13988,1.3959,0.042934,0.027227,13.869,1.1079,0.039805,0.027399,,0.14548,0.14025,1.6112,-0.31334,6.2954,0.42378,0.027227,167.77,2.1756,2.1481,0.038025,1.5769,,0.28362,0.024114,0.18648,0.24599,0.025243,102.28,88.412,0.72109,0.72648,14.212,-0.017465,-0.011076,0.80094,0.70733,0.45965,0.66543,0.66543,-263680,0.024114,0.15233,0.9733,0,26.318,4.1284,163.73,2.2293,3.6996,0
0.081029,0.46635,0.24616,1.5278,66.319,0,0.081029,1.1443,1.5485,0.53365,0.081029,0.17375,0.070539,0.081029,1558.3,0.23423,2.1443,0.081029,0.052327,6.6535,0.70541,0,0.052327,,0.081029,0.23423,,0.85625,3.2365,0.22692,0.10465,150.56,2.4243,2.4243,0.000007,1.5485,,0.53365,0.000004,0.27836,0.5512,0,137.35,130.69,2.8706,1.4673,9.1133,-0.028202,-0.018212,1.5278,0.46635,0.41249,1.8563,1.8563,424.34,0.26991,0.15184,0.73025,0,54.858,2.7928,109.92,3.3205,5.3864,0
-0.16671,0.59899,-0.010436,0.98226,-42.677,-0.14126,-0.16953,0.57763,0.92996,0.34599,-0.16953,-0.28821,-0.09615,-0.16953,-1521.1,-0.23995,1.6695,-0.16953,-0.11341,25.285,1.4356,-0.16702,-0.11152,-0.1389,0.34599,-0.23524,-1.0391,-0.024717,4.6785,0.36577,-0.11341,133.57,2.7327,-0.27883,-0.16702,1.5611,44.029,0.35676,-0.11173,0.21375,-0.13945,-0.11173,110.38,85.096,-1.6099,0.80621,23.514,-0.19282,-0.12899,0.9646,0.58822,0.36594,0.81947,0.84498,-497.75,-0.075321,-0.48182,1.0753,0.03113,14.435,4.2893,143.63,2.5413,3.5404,0
0.042134,0.41442,0.16336,1.419,55.097,0.13631,0.056652,1.413,1.0547,0.58558,0.056652,0.1453,0.08567,0.056652,2262.8,0.1613,2.413,0.056652,0.072604,17.759,1.1892,0.053115,0.053998,0.17664,0.58558,0.12627,0.71795,0.36567,4.6609,0.52988,0.072604,192.36,1.8975,0.12817,0.053115,0.80219,20.999,0.61012,0.068071,0.037684,0.21521,0.068071,251.92,234.16,1.1098,1.3216,18.73,0.04292,0.055005,1.335,0.38988,0.527,1.3107,1.3657,7483,0.051872,0.071953,0.94813,0.041904,20.553,1.5587,182.38,2.0013,1.7466,0
-0.097977,0.49226,0.10611,1.2155,-2.8295,-0.1726,-0.096976,0.90275,0.92813,0.44438,-0.096976,-0.197,-0.056035,-0.096976,-2478.6,-0.14726,2.0314,-0.096976,-0.074962,15.24,0.91101,-0.10004,-0.075736,-0.16102,0.44438,-0.14929,-0.71774,0.26418,4.9723,0.28864,-0.074962,128.91,2.8315,-0.20323,-0.10004,1.3061,,0.44438,-0.077331,0.36914,-0.2142,-0.077331,117.56,102.32,-1.8138,1.1058,14.145,-0.12453,-0.096258,1.2155,0.49226,0.35317,1.1064,1.1064,9954.8,-0.077435,-0.22048,1.0774,0,23.949,3.5674,138.89,2.628,3.221,0
-0.042384,0.32784,0.12888,1.3934,-45.327,0,-0.042384,2.0502,0.93803,0.67216,-0.023626,-0.12937,-0.019916,-0.042384,-6405.3,-0.056984,3.0502,-0.042384,-0.045184,116.23,0.90149,-0.025978,-0.045184,,0.52827,-0.056984,-1.385,0.23712,3.3304,0.31635,-0.02552,87.118,4.1897,4.1867,-0.43456,0.93803,,0.67216,-0.46327,0.094923,-4.801,-0.027694,165.52,49.291,-0.14189,0.48159,79.434,-0.049681,-0.052962,1.3924,0.32761,0.23868,1.2367,1.2367,275.79,-0.46327,-0.063057,1.0314,0,3.1402,7.4051,127.48,2.8633,1.7259,0
-0.11643,0.84466,-0.093854,0.88889,-209.05,-0.19079,-0.11643,0.18391,1.1345,0.15534,-0.020561,-0.13785,-0.054742,-0.11643,-4964.3,-0.073525,1.1839,-0.11643,-0.10263,177.25,1.2346,-0.026519,-0.10263,,0.01178,-0.073525,-0.27661,-0.37663,3.445,0.73429,-0.10263,264.52,1.3799,1.3799,-0.031029,1.1345,,0.15534,-0.027351,0.014305,1.0124,-0.023376,237.67,60.418,-0.21134,0.23663,172.54,-0.080849,-0.071266,0.88889,0.84466,0.72472,0.62337,0.62337,-261.51,-0.027351,-0.74954,1.1015,0,2.0592,6.0412,271.76,1.3431,4.5526,0
0.10867,0.66898,-0.075335,0.78703,-46.667,0,0.13632,0.49481,2.2842,0.33102,0.19033,0.38537,0.070605,0.13632,1514.1,0.24108,1.4948,0.13632,0.059681,30.314,1.1224,0.17883,0.047576,,0.14053,0.19975,3.3113,-0.1044,3.2968,0.29185,0.079771,61.409,5.9438,3.1429,0.18161,2.2842,0.28288,0.64458,0.079509,0.018738,0.10942,0.078292,43.429,13.115,0.57285,0.25075,32.933,0.15388,0.067368,0.41617,0.35374,0.16824,0.45873,0.89328,-149.2,0.079509,0.3283,0.94068,0.94727,12.041,27.832,56.526,6.4572,3.1655,0
0.042474,0.71604,-0.11651,0.76801,-46.067,0.010628,0.042474,0.39658,2.6922,0.28396,0.074118,0.08457,0.05072,0.042474,1914,0.1907,1.3966,0.042474,0.015777,27.086,1.1141,0.072966,0.015777,,0.2549,0.1907,2.3059,-0.18968,3.3148,0.2618,0.023883,70.282,5.1934,3.6427,0.08388,2.6922,,0.28396,0.031157,0.033143,0.14289,0.027103,50.038,22.953,0.2126,0.37023,27.957,-0.021106,-0.00784,0.53869,0.50224,0.19255,0.46227,0.46227,-240.51,0.031157,0.14958,0.98448,0,13.476,15.902,68.092,5.3604,4.3827,0
0.11272,0.16038,0.53375,4.3281,185.15,0.31666,0.14106,4.9138,1.1734,0.78805,0.14106,0.87954,0.17729,0.14106,359.15,1.0163,6.2353,0.14106,0.15344,55.981,1.2065,0.13516,0.12261,0.39547,0.78805,0.8396,1.7252,1.745,4.6607,-0.049126,0.15344,74.715,4.8852,0.84278,0.13516,0.92812,,0.78805,0.14702,1.2884,0.033564,0.14702,193.55,137.57,0.79945,3.4489,65.687,0.11323,0.12317,4.3281,0.16038,0.2047,2.5764,2.5764,24435,0.14777,0.14304,0.85223,0,6.5201,2.6532,63.675,5.7323,3.0055,0
0.12952,0.1231,0.27575,3.4549,319.67,0.24311,0.1619,7.1236,0.14482,0.8769,0.18723,1.4413,1.1553,0.1619,268.57,1.3591,8.1236,0.1619,1.118,42.406,0.55943,0.1842,0.89435,,0.5578,1.096,7.2718,0.45064,4.3536,-0.55574,1.134,144.57,2.5246,2.3037,-0.13877,0.14482,,0.8769,-0.95828,1.9183,0.021641,1.272,435.03,392.63,7.6979,3.3051,21.655,0.1788,1.2347,3.1526,0.11233,0.3961,1.433,1.433,6224.7,-0.95828,0.1477,0.71044,0,8.6073,0.92963,283.12,1.2892,0.23666,0
-0.28444,0.65541,0.34755,1.5327,-57.62,0,-0.28444,0.52576,2.7874,0.34459,-0.27994,-0.43596,-0.093814,-0.28444,-914.81,-0.39899,1.5258,-0.28444,-0.10204,84.575,0.68605,0,-0.10204,,0.081966,-0.39899,0,,2.5152,0.23513,-0.20409,112.78,3.2365,3.2218,0.000034,2.7874,,0.34459,0.000012,0.055141,0.95236,0,126.23,41.659,-0.44039,0.54275,111.64,-0.02294,-0.00823,1.5258,0.65245,0.30898,,,113.81,0.24245,-0.82544,0.7596,0,4.3157,8.7617,85.435,4.2723,,0
0.006652,0.62545,0.14654,1.2507,-65.204,0,0.016661,0.59885,1.9796,0.37455,0.044273,0.028506,0.029811,0.016661,3868.5,0.094352,1.5988,0.016661,0.008417,84.883,1.3607,0.044263,0.00336,,0.25207,0.078349,1.603,0.54479,3.8783,0.30759,0.017185,110.59,3.3004,3.0842,0.050544,1.9796,6.7457,0.41467,0.025533,0.076052,0.2407,0.02236,126.59,41.709,0.014449,0.46307,87.107,0.001911,0.000965,1.1688,0.58448,0.30299,1.3925,1.5416,1107.3,0.025533,0.017759,0.99159,0.10712,4.3001,8.7512,107.77,3.3869,7.3594,0
0.21482,0.30771,0.4181,2.3692,0.86927,0.037094,0.26668,2.2498,1.2981,0.69229,0.26764,0.8733,0.21653,0.26668,399.58,0.91347,3.2498,0.26668,0.20543,116.85,1.3197,0.24344,0.16549,,0.58676,0.74495,253.52,1.5119,4.2357,0.2162,0.20617,105.22,3.4688,3.4424,0.23887,1.2981,,0.69229,0.18401,0.088602,0.03978,0.18753,195.81,78.964,0.51693,1.0083,143.2,0.22903,0.17643,2.3511,0.30537,0.28828,2.5034,2.5034,7194.9,0.18401,0.31031,0.80086,0,3.1237,4.6224,85.862,4.251,4.6942,0
0.037841,0.16704,0.30711,2.8458,37.306,0.1519,0.050671,4.5706,1.0296,0.76348,0.050671,0.30453,0.060743,0.050671,622.31,0.58652,5.9865,0.050671,0.031415,33.744,1.1095,0.040832,0.023461,0.20171,0.76348,0.50972,0.26066,0.58332,4.1107,0.002512,0.031415,38.769,9.4147,0.24444,0.040832,1.6256,497.15,0.76413,0.025315,0.98302,0.062311,0.025315,70.139,36.395,0.25378,1.9496,34.744,-0.006472,-0.004012,2.8346,0.16639,0.10622,1.4501,1.4514,3963,0.028778,0.049564,0.97122,0.000855,10.817,10.029,37.653,9.6937,3.0635,0
0.040008,0.38663,0.44523,2.1566,58.587,0.19845,0.054295,0.76833,1.0215,0.29706,0.054295,0.14105,0.038464,0.054295,2138.2,0.17071,2.5864,0.054295,0.031643,3.6202,1.11,0.045256,0.023316,0.28216,0.29706,0.13375,0.26942,2.6217,4.7466,-0.025109,0.031643,83.647,4.3636,0.11705,0.045256,1.734,482.63,0.29874,0.026375,1.5235,0.22316,0.026375,51.841,48.221,2.3508,2.1124,3.6981,0.033552,0.019554,2.1472,0.38495,0.22917,1.7492,1.7591,24840,0.021068,0.13468,0.97893,0.005672,100.82,7.5693,81.884,4.4575,10.104,0
0.053581,0.1644,0.33517,3.0388,38.521,0.10253,0.072513,4.0872,1.079,0.67193,0.072513,0.44108,0.12406,0.072513,404.22,0.90298,6.0827,0.072513,0.060598,67.642,1.1919,0.074938,0.044776,0.13735,0.67193,0.78782,0.67573,0.66977,4.8753,0.1257,0.060598,54.108,6.7457,0.45583,0.074938,1.2153,,0.67193,0.062624,0.10248,0.035824,0.062624,147.24,79.599,0.24161,1.6898,72.987,-0.000999,-0.000835,3.0388,0.1644,0.14824,1.3427,1.3427,25152,0.073236,0.079741,0.92676,0,5.396,4.5855,50.146,7.2788,2.3912,0
0.006617,0.41075,-0.000036,0.99964,-72.672,0,0.006617,1.4346,0.33342,0.58925,0.036224,0.067281,0.078034,0.006617,5762.2,0.063344,2.4346,0.006617,0.019845,59.56,0.82461,0.036224,0.019845,,0.55165,0.063344,1.2235,-0.00004,3.1289,1.1518,0.10824,120.78,3.022,0.72357,0.036221,0.33342,0.14053,0.90165,0.10863,0.28811,0.24614,0.10864,76.602,17.042,0.12162,0.44641,66.819,0.016823,0.050454,0.23934,0.098345,0.3309,0.6535,0.99996,-0.048,0.10863,0.011229,0.98016,0.53016,6.1283,21.417,107.66,3.3903,0.36978,0
0.040134,0.52011,0.19671,1.4359,30.843,0.064901,0.051244,0.88118,0.9373,0.45831,0.059752,0.11355,0.089716,0.051244,2257.5,0.16168,1.9227,0.051244,0.054672,13.766,1.3291,0.052651,0.042819,0,0.45148,0.14032,6.1881,0.55882,5.4212,0.5549,0.054672,202.21,1.811,1.5714,0.12271,0.9373,8.9029,0.52712,0.13092,0.20914,0.20278,0.056172,215.59,201.82,1.1354,1.3575,15.787,0.019804,0.021128,1.2459,0.45129,0.55219,1.302,1.4975,1.4359,0.13092,0,0.86905,0.15015,26.515,1.8085,175.74,2.0769,2.6628,0
0.059409,0.43162,0.56838,2.3169,15.49,0.10676,0.073166,1.3169,1.8698,0.56838,0.073243,0.16952,0.03913,0.073166,2153.2,0.16952,2.3169,0.073166,0.03913,95.027,1.1249,0.069853,0.031772,,0.46813,0.13764,916.82,,2.874,0.16385,0.03917,87.529,4.17,4.17,0.069981,1.8698,,0.56838,0.037426,0.29976,0.20597,0.037358,169.95,74.921,0.12204,1.189,98.722,0.069853,0.037358,2.3169,0.43162,0.23981,,,425.22,0.037426,0.10452,0.96094,0,3.841,4.8718,84.254,4.3322,,0
0.045343,0.43138,0.33589,1.7932,58.318,0.12073,0.057715,0.4908,1.0506,0.21172,0.057715,0.13628,0.041474,0.057715,2086,0.17497,2.3182,0.057715,0.031713,11.205,1.3087,0.057997,0.024915,0.15444,0.21172,0.1463,0.3348,1.3959,4.4944,0.052411,0.031713,89.231,4.0905,0.13445,0.057997,1.9027,89.191,0.2196,0.031869,0.79878,0.18719,0.031869,84.458,73.252,0.81159,1.6612,11.772,0.040233,0.022107,1.7604,0.42349,0.24447,0.87988,0.91266,10486,0.048141,0.21417,0.95186,0.037256,32.574,4.9828,84.935,4.2974,7.5633,0
1.1837,0.044045,0.5282,12.992,1017,-0.23505,1.1837,21.704,0.27782,0.95595,1.1837,26.876,4.2608,1.1837,13.581,26.876,22.704,1.1837,4.2608,31.296,1.3793,0,4.2608,,0.94869,26.876,0,1.2348,3.8614,-1.7201,9.4844,90.296,4.0422,4.0422,0.094812,0.27782,,0.95595,0.34127,11.881,,0,64.291,32.994,49.692,12.451,48.836,0,0,12.992,0.044045,0.24739,2.2348,2.2348,3838.5,0.35915,1.2383,0.71127,0,11.663,11.063,57.866,6.3076,0.64948,0
0.062692,0.68773,0.21468,1.3122,25.468,0,0.062692,0.45407,1.6522,0.31227,0.072755,0.091159,0.050302,0.062692,3020.4,0.12084,1.4541,0.062692,0.037945,22.958,1.1435,0.070813,0.037945,,0.25006,0.12084,7.0373,2.1997,3.9051,0.39335,0.043933,158.27,2.3062,2.3062,0.066151,1.6522,,0.31227,0.040039,0.05503,0.25129,0.042861,191,168.04,0.60328,1.1611,23.915,0.050398,0.030504,1.3122,0.68773,0.43362,3.1997,3.1997,1725.2,0.040039,0.20076,0.96233,0,15.899,2.1721,151.93,2.4024,16.929,0
0.071966,0.2192,0.48077,3.1933,31.309,0.10445,0.088674,3.3863,1.1263,0.74228,0.088674,0.40453,0.1321,0.088674,528.5,0.69063,4.5621,0.088674,0.07738,124.56,1.1187,0.094533,0.0628,0.12122,0.74228,0.61441,0.92913,1.6024,4.641,0.17936,0.07738,78.637,4.6416,0.43127,0.094533,1.1646,,0.74228,0.082493,0.092699,0.04583,0.082493,216.48,91.912,0.18402,1.4092,140.3,0.031821,0.027768,3.1933,0.2192,0.21544,2.474,2.474,21036,0.11215,0.096952,0.88785,0,2.9302,3.9712,69.817,5.2279,3.8195,0
0.014059,0.27798,0.20508,2.1898,18.414,0.042546,0.02023,2.5974,1.0268,0.72202,0.02023,0.11736,0.086157,0.02023,1352,0.26997,3.5974,0.02023,0.023225,68.926,1.0403,0.02557,0.01614,0.067452,0.72202,0.24777,0.30142,0.32942,4.9075,0.29813,0.023225,74.167,4.9214,0.091985,0.02557,0.88046,2.0166,0.82763,0.029356,0.10622,0.11369,0.029356,150.5,81.571,0.085472,1.2355,70.773,-0.029245,-0.033576,1.3578,0.17237,0.2032,1.1598,1.3294,16573,0.026087,0.019471,0.97391,0.14627,5.2955,4.4746,72.232,5.0532,1.3991,0
0.06271,0.20015,0.3715,3.3909,77.072,0.098061,0.080048,3.9894,0.90983,0.79848,0.082075,0.51519,0.1322,0.080048,607.35,0.60097,4.9963,0.080048,0.087981,71.653,1.0453,0.077275,0.068926,0,0.72263,0.51435,38.122,0.78519,5.2706,0.21999,0.087981,100.13,3.8291,2.9725,0.34342,0.90983,7.7785,0.84326,0.37746,0.51643,0.056775,0.084934,179.18,107.52,0.35111,2.2414,109.58,0.03704,0.040711,2.6324,0.15538,0.26116,1.6877,1.7823,3.3909,0.37746,0,0.6258,0.056072,5.094,3.3946,62.333,5.8556,1.923,0
0.017018,0.26303,0.007627,1.029,-28.405,0.37395,0.022126,2.7824,1.0233,0.73184,0.022126,0.08412,0.018771,0.022126,3817.1,0.095623,3.8019,0.022126,0.016513,29.984,1.3202,0.030371,0.012701,0.39556,0.73184,0.076205,0.23195,0.010458,4.2279,0.18709,0.016513,73.321,4.9781,0.11547,0.030371,1.3405,,0.73184,0.022667,0.049317,0.25893,0.022667,70.195,40.211,0.15461,0.61052,30.683,0.027345,0.020409,1.029,0.26303,0.20088,1.0034,1.0034,128.92,0.022774,0.023254,0.97723,0,12.173,9.0772,71.651,5.0941,1.8371,0
0.077911,0.47453,0.35758,1.7708,28.972,0.1959,0.097122,0.85811,1.0645,0.4072,0.097122,0.20934,0.071747,0.097122,1472.8,0.24782,2.1073,0.097122,0.059253,51.927,1.186,0.096003,0.047533,0.24654,0.4072,0.20734,0.62346,2.0035,4.7452,0.28066,0.059253,109.97,3.319,0.20231,0.096003,1.653,55.537,0.41779,0.058571,0.035854,0.13394,0.058571,179.24,127.31,0.33412,1.2681,55.274,0.075524,0.046077,1.7312,0.46394,0.30129,2.2815,2.3409,19885,0.060559,0.19133,0.93944,0.026016,7.0292,2.867,103.31,3.533,9.1837,0
0.031586,0.4149,0.002403,1.0232,-33.758,0,0.033274,1.4102,0.71104,0.5851,0.080066,0.32076,0.18757,0.033274,1135.5,0.32145,2.4102,0.033274,0.046796,19.969,1.0683,0.080064,0.044423,,0.49631,0.31738,1.7111,0.002688,3.5569,0.56804,0.085593,60.017,6.0816,1.5205,0.080174,0.71104,0.21607,0.89627,0.11276,0.23405,0.076765,0.1126,42.02,22.051,0.81199,0.64816,22.507,-0.020032,-0.028172,0.25581,0.10373,0.16443,0.65457,1.0027,8.66,0.11276,0.053985,0.95321,0.53182,18.279,16.553,53.25,6.8545,0.79546,0
0.14737,0.14178,0.75311,8.0718,338.8,0,0.1816,6.0531,0.86565,0.85822,0.1881,1.7053,0.22662,0.1816,263.8,1.3836,7.0531,0.1816,0.20979,44.219,0.96154,0.16319,0.17024,,0.79658,1.1421,25.11,5.3643,5.0113,-0.34927,0.2102,55.264,6.6046,4.9609,0.16228,0.86565,744.06,0.85923,0.18747,4.1704,0.026588,0.18851,175.19,130.97,1.4052,7.087,54.422,0.14862,0.17169,6.0629,0.1065,0.15141,6.113,6.1202,77293,0.18747,0.17171,0.8008,0.001182,8.2543,2.787,44.904,8.1285,6.1659,0
0.050086,0.6937,0.1654,1.3335,-10.032,0,0.050086,0.44154,1.4951,0.3063,0.051758,0.10099,0.22405,0.050086,755.86,0.48289,1.4415,0.050086,0.033499,45.21,1.6131,0,0.033499,,0.11487,0.48289,0,0.48846,5.1951,0.46114,0.076968,173.37,2.1054,1.5053,0.003403,1.4951,7.4481,0.37023,0.002276,0.01129,0.081164,0,160.09,114.88,0.27045,0.9601,64.734,-0.2849,-0.19055,0.9534,0.49597,0.47498,0.90453,1.0933,25921,0.30161,0.16352,0.69998,0.20873,8.0734,3.1772,121.08,3.0146,4.4153,0
0.00022,0.82575,-0.10236,0.81468,-86.568,-0.020518,0.005149,0.21102,1.0469,0.17425,0.005149,0.009323,0.038052,0.005149,7346.4,0.049684,1.211,0.005149,0.004776,44.255,1.0154,0.048158,0.000204,-0.012198,0.17425,0.043715,0.46759,-0.18609,5.91,0.75384,0.004776,195.74,1.8647,0.05832,0.048158,1.0871,1.1675,0.44768,0.044666,0.034275,0.32305,0.044666,145.92,101.66,0.001685,0.578,46.329,0.01228,0.01139,0.54491,0.55232,0.53628,0.3168,0.81391,-83191,0.044764,0.001264,0.95524,1.5692,8.2477,3.5902,186.98,1.9521,1.9602,0
0.002135,0.41694,0.042219,1.1013,-60.443,-0.16273,0.002135,1.3478,1.0122,0.56197,0.002135,0.00512,0.020405,0.002135,5775.8,0.063195,2.3984,0.002135,0.001653,69.565,1.2745,0.020063,0.001653,-0.16273,0.56197,0.063195,0.15727,0.078062,4.1645,0.30431,0.001653,119.29,3.0597,0.048119,0.020063,1.3012,,0.56197,0.015537,0.072539,0.30959,0.015537,121.24,51.677,0.008675,0.51101,70.413,-0.004151,-0.003215,1.1013,0.41694,0.32683,1.0391,1.0391,616.65,0.01204,0.003799,0.98796,0,5.2469,7.063,117.86,3.097,2.3875,0
-0.10858,0.20944,0.5718,3.7301,59.197,-0.34186,-0.10776,3.7473,0.93082,0.78485,-0.10776,-0.5145,-0.018045,-0.10776,-2588.7,-0.141,4.7745,-0.10776,-0.065844,65.227,1.0151,-0.11612,-0.066346,-0.3314,0.78485,-0.14492,-0.66045,2.6139,3.7252,0.040606,-0.065844,43.48,8.3946,-0.55442,-0.11612,1.6612,,0.78485,-0.070954,0.69744,-0.18172,-0.070954,141.66,76.433,-0.37126,2.3337,60.715,-0.19435,-0.11875,3.7301,0.20944,0.11912,3.5878,3.5878,3036.8,-0.074319,-0.13834,1.0743,0,5.5958,4.7754,46.712,7.8139,7.4812,0
0.044829,0.16757,0.31015,2.8509,15.809,-0.00024,0.050913,4.1464,1.0423,0.6948,0.050913,0.30384,0.086172,0.050913,587.65,0.62112,5.9678,0.050913,0.042153,78.488,1.2428,0.044759,0.037116,0.011026,0.6948,0.58481,0.38625,0.59384,4.4433,0.073975,0.042153,52.78,6.9155,0.26711,0.044759,1.2351,,0.6948,0.037058,0.47801,0.056258,0.037058,120.16,41.674,0.1726,1.301,81.806,-0.008407,-0.006961,2.8509,0.16757,0.1446,1.3303,1.3303,8607.3,0.040563,0.06452,0.95944,0,4.6504,8.7585,50.639,7.2079,2.3126,0
-0.2085,1.111,-0.26292,0.76034,-312.62,0,-0.2085,-0.099924,0.64889,-0.11102,-0.15962,-0.19005,-0.26258,-0.2085,-2380,-0.15336,0.90008,-0.2085,-0.32131,151.43,1.0204,0,-0.32131,,-0.15962,-0.15336,0,-1.5852,4.0201,1.7065,-0.65426,611.55,0.59685,0.58935,0.003254,0.64889,805.66,-0.11032,0.005014,0.006438,0.97182,0,465.23,313.79,-0.77445,0.51494,150.07,-0.038108,-0.058728,0.75079,1.0971,1.6755,-0.66932,-0.6651,-2753.7,-0.009069,1.878,1.0845,-0.006316,2.4103,1.1632,617.09,0.59148,3.9122,0
0.21932,0.44236,0.47477,2.0733,28.536,1.1386,0.21932,1.2592,1.1417,0.557,0.21932,0.4958,0.11529,0.21932,661.58,0.55171,2.2606,0.21932,0.10361,55.932,0.77393,0.21342,0.10361,1.1386,0.557,0.55171,1.1511,5.7294,4.0347,0.19959,0.10361,87.083,4.1914,0.48246,0.21342,2.1284,,0.557,0.10082,0.057025,0.061068,0.10082,153.79,97.854,0.67611,1.34,63.859,0.18869,0.089136,2.0733,0.44236,0.23858,6.7217,6.7217,5142.5,0.12413,0.39376,0.87587,0,6.5257,3.73,76.273,4.7854,25.546,0
